stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,wheelchair_boarding
23100,23100,LEMMON @ MILES - N - FS,LEMMON @ MILES -Northbound -Far Side (after the intersection),32.826637,-96.822548,,,0
23106,23106,JOSEY @ HAYMEADOW - N - FS,JOSEY @ HAYMEADOW -Northbound -Far Side (after the intersection),32.992587,-96.889656,,,0
23109,23109,SINGLETON @ MCBROOM - E - NS,SINGLETON @ MCBROOM -Eastbound -Near Side (before the intersection),32.778522,-96.903687,,,0
23111,23111,CHAUCER @ BRONCO - S - NS,CHAUCER @ BRONCO -Southbound -Near Side (before the intersection),32.660289,-96.8676,,,1
23114,23114,SIMPSON STUART @ HIGHLAND HILLS - E - NS,SIMPSON STUART @ HIGHLAND HILLS -Eastbound -Near Side (before the intersection),32.673889,-96.760209,,,0
23116,23116,HIGHLAND HILLS @ BARABOO - S - FS,HIGHLAND HILLS @ BARABOO -Southbound -Far Side (after the intersection),32.6713,-96.76024,,,0
23117,23117,FORDHAM @ ILLINOIS - W - FS,FORDHAM @ ILLINOIS -Westbound -Far Side (after the intersection),32.714656,-96.765679,,,0
23123,23123,1ST @ ROMA - N - NS,1ST @ ROMA -Northbound -Near Side (before the intersection),32.884919,-96.63081,,,0
23124,23124,1ST @ ROMA - S - MB,1ST @ ROMA -Southbound -Mid Block (not near the intersection),32.885517,-96.63102,,,0
23125,23125,FERGUSON @ APEX - S - NS,FERGUSON @ APEX -Southbound -Near Side (before the intersection),32.845356,-96.661416,,,0
23128,23128,WESTMORELAND @ LE HARVE - N - MB,WESTMORELAND @ LE HARVE -Northbound -Mid Block (not near the intersection),32.761926,-96.872456,,,0
23129,23129,WESTMORELAND @ LE HARVE - S - FS,WESTMORELAND @ LE HARVE -Southbound -Far Side (after the intersection),32.762172,-96.872666,,,0
23131,23131,CORINTH @ PADGITT - S - NS,CORINTH @ PADGITT -Southbound -Near Side (before the intersection),32.741224,-96.798558,,,1
23134,23134,LUNA @ CROWN - N - NS,LUNA @ CROWN -Northbound -Near Side (before the intersection),32.899602,-96.918401,,,0
23135,23135,LUNA @ CROWN - S - FS,LUNA @ CROWN -Southbound -Far Side (after the intersection),32.899432,-96.9187,,,0
23136,23136,BROADWAY @ COMANCHE - S - NS,BROADWAY @ COMANCHE -Southbound -Near Side (before the intersection),32.867538,-96.608751,,,1
23140,23140,KIEST @ MARYLAND - E - NS,KIEST @ MARYLAND -Eastbound -Near Side (before the intersection),32.705863,-96.813447,,,0
23145,23145,LANCASTER @ LEDBETTER - N - MB,LANCASTER @ LEDBETTER -Northbound -Mid Block (not near the intersection),32.685349,-96.789086,,,1
23148,23148,JOSEY @ POST OAK - N - NS,JOSEY @ POST OAK -Northbound -Near Side (before the intersection),32.996257,-96.887497,,,0
23152,23152,FOREST @ BANKWAY - E - MB,FOREST @ BANKWAY -Eastbound -Mid Block (not near the intersection),32.909439,-96.878785,,,1
23153,23153,COCKRELL HILL @ DAVIS - S - FS,COCKRELL HILL @ DAVIS -Southbound -Far Side (after the intersection),32.748681,-96.891366,,,0
23154,23154,LARMANDA @ SKILLMAN - S - MB,LARMANDA @ SKILLMAN -Southbound -Mid Block (not near the intersection),32.866729,-96.747132,,,0
23155,23155,LARMANDA @ PARK - N - MB,LARMANDA @ PARK -Northbound -Mid Block (not near the intersection),32.866642,-96.747033,,,0
23159,23159,WALNUT HILL @ HEREFORD - S - FS,WALNUT HILL @ HEREFORD -Southbound -Far Side (after the intersection),32.869596,-96.971123,,,0
23161,23161,PARK @ SHADY BROOK - E - MB,PARK @ SHADY BROOK -Eastbound -Mid Block (not near the intersection),32.87131,-96.763179,,,1
23162,23162,JEFFERSON @ POLK - E - NS,JEFFERSON @ POLK -Eastbound -Near Side (before the intersection),32.743063,-96.839536,,,1
23163,23163,LEDBETTER @ LANCASTER - W - MB,LEDBETTER @ LANCASTER -Westbound -Mid Block (not near the intersection),32.687282,-96.787239,,,1
23164,23164,FOREST @ AUDELIA - W - MB,FOREST @ AUDELIA -Westbound -Mid Block (not near the intersection),32.909235,-96.714572,,,1
23165,23165,FOREST @ WOODBRIDGE - E - MB,FOREST @ WOODBRIDGE -Eastbound -Mid Block (not near the intersection),32.909011,-96.714637,,,0
23168,23168,STONE CANYON @ WELLCREST - N - NS,STONE CANYON @ WELLCREST -Northbound -Near Side (before the intersection),32.888069,-96.775078,,,1
23169,23169,STEPPINGTON @ STONE CANYON - S - FS,STEPPINGTON @ STONE CANYON -Southbound -Far Side (after the intersection),32.89529,-96.771988,,,1
23170,23170,MEADOW @ MANDERVILLE - E - NS,MEADOW @ MANDERVILLE -Eastbound -Near Side (before the intersection),32.887474,-96.765395,,,1
23179,23179,CLARK @ CAMP WISDOM - S - NS,CLARK @ CAMP WISDOM -Southbound -Near Side (before the intersection),32.662689,-96.943245,,,0
23180,23180,CLARK @ CAMP WISDOM - N - FS,CLARK @ CAMP WISDOM -Northbound -Far Side (after the intersection),32.662719,-96.942933,,,0
23181,23181,JOSEY @ SUNRIDGE - N - FS,JOSEY @ SUNRIDGE -Northbound -Far Side (after the intersection),32.978703,-96.889922,,,0
23189,23189,LAMAR @ COMMERCE - S - NS,LAMAR @ COMMERCE -Southbound -Near Side (before the intersection),32.778926,-96.804131,,,1
23191,23191,BONNIE VIEW @ CARDIFF - S - NS,BONNIE VIEW @ CARDIFF -Southbound -Near Side (before the intersection),32.688655,-96.770714,,,1
23193,23193,LAMAR @ MAIN - N - NS,LAMAR @ MAIN -Northbound -Near Side (before the intersection),32.77949,-96.804208,,,1
23194,23194,FERGUSON @ GRAYCLIFF - N - MB,FERGUSON @ GRAYCLIFF -Northbound -Mid Block (not near the intersection),32.802604,-96.712775,,,1
23195,23195,FIELD @ PACIFIC - N - NS,FIELD @ PACIFIC -Northbound -Near Side (before the intersection),32.781616,-96.801369,,,1
23197,23197,POLK @ DRURY - S - FS,POLK @ DRURY -Southbound -Far Side (after the intersection),32.679458,-96.840137,,,0
23198,23198,MEDICAL DISTRICT @ SOUTHWESTERN - N- FS,MEDICAL DISTRICT @ SOUTHWESTERN -Northbound-Far Side (after the intersection),32.808448,-96.836472,,,1
23211,23211,PLANO @ TAYLOR - E - NS,PLANO @ TAYLOR -Eastbound -Near Side (before the intersection),33.008225,-96.70554,,,0
23221,23221,14TH @ O - E - NS,14TH @ O -Eastbound -Near Side (before the intersection),33.018264,-96.693917,,,1
23222,23222,14TH @ P - E - NS,14TH @ P -Eastbound -Near Side (before the intersection),33.018215,-96.690758,,,0
23236,23236,PRESTON @ PARK - N - FS,PRESTON @ PARK -Northbound -Far Side (after the intersection),33.02806,-96.794777,,,0
23301,23301,COLLINS @ FIRMAN - W - NS,COLLINS @ FIRMAN -Westbound -Near Side (before the intersection),32.968135,-96.712372,,,0
23302,23302,COLLINS @ FIRMAN - E - FS,COLLINS @ FIRMAN -Eastbound -Far Side (after the intersection),32.967937,-96.712593,,,0
23303,23303,COLLINS @ INTERNATIONAL - W - FS,COLLINS @ INTERNATIONAL -Westbound -Far Side (after the intersection),32.968116,-96.710297,,,1
23304,23304,COLLINS @ GLENVILLE - E - NS,COLLINS @ GLENVILLE -Eastbound -Near Side (before the intersection),32.967914,-96.706635,,,0
23305,23305,COLLINS @ GLENVILLE - W - NS,COLLINS @ GLENVILLE -Westbound -Near Side (before the intersection),32.968105,-96.70607,,,0
23306,23306,COLLINS @ PLANO - W - FS,COLLINS @ PLANO -Westbound -Far Side (after the intersection),32.96804,-96.700684,,,1
23307,23307,COLLINS @ PLANO - E - NS,COLLINS @ PLANO -Eastbound -Near Side (before the intersection),32.967861,-96.700264,,,0
23312,23312,SHILOH @ RENNER - N - MB2,SHILOH @ RENNER -Northbound -Mid Block 2 (not near the intersection),32.994602,-96.664956,,,0
23314,23314,ALMA @ SECURITY - S - MB,ALMA @ SECURITY -Southbound -Mid Block (not near the intersection),32.964816,-96.71719,,,1
23317,23317,ALMA @ SECURITY - N - NS,ALMA @ SECURITY -Northbound -Near Side (before the intersection),32.964073,-96.716988,,,1
23320,23320,LEDBETTER STATION,LEDBETTER STATION,32.683394,-96.788812,,,1
23326,23326,SUNNYVALE @ KATHLEEN - S - FS,SUNNYVALE @ KATHLEEN -Southbound -Far Side (after the intersection),32.709124,-96.782487,,,0
23327,23327,SUNNYVALE @ FORDHAM - S - NS,SUNNYVALE @ FORDHAM -Southbound -Near Side (before the intersection),32.707296,-96.781275,,,0
23338,23338,LEDBETTER @ BISMARK - W - FS,LEDBETTER @ BISMARK -Westbound -Far Side (after the intersection),32.697788,-96.765488,,,1
23340,23340,LEDBETTER @ WADSWORTH - E - FS,LEDBETTER @ WADSWORTH -Eastbound -Far Side (after the intersection),32.699953,-96.760925,,,0
23341,23341,LEDBETTER @ BRIXEY - E - FS,LEDBETTER @ BRIXEY -Eastbound -Far Side (after the intersection),32.700464,-96.759799,,,0
23343,23343,VANDERVOORT @ MALLORY - N - NS,VANDERVOORT @ MALLORY -Northbound -Near Side (before the intersection),32.707119,-96.75998,,,1
23344,23344,VANDERVOORT @ SEATON - N - FS,VANDERVOORT @ SEATON -Northbound -Far Side (after the intersection),32.709449,-96.760964,,,0
23345,23345,VANDERVOORT @ KYSER - N - NS,VANDERVOORT @ KYSER -Northbound -Near Side (before the intersection),32.710689,-96.761651,,,1
23346,23346,LINFIELD @ VANDERVOORT - W - FS,LINFIELD @ VANDERVOORT -Westbound -Far Side (after the intersection),32.71199,-96.763009,,,1
23347,23347,LINFIELD @ HUMPHREY - W - MB,LINFIELD @ HUMPHREY -Westbound -Mid Block (not near the intersection),32.711498,-96.764115,,,1
23349,23349,ILLINOIS @ VANDERVOORT - W - FS,ILLINOIS @ VANDERVOORT -Westbound -Far Side (after the intersection),32.715331,-96.765358,,,1
23350,23350,ILLINOIS @ BEAUCHAMP - W - MB,ILLINOIS @ BEAUCHAMP -Westbound -Mid Block (not near the intersection),32.7159,-96.769043,,,0
23351,23351,ILLINOIS @ BEAUCHAMP - W - FS,ILLINOIS @ BEAUCHAMP -Westbound -Far Side (after the intersection),32.716045,-96.770752,,,0
23353,23353,SOUTHERN OAKS @ OVERTON - W - FS,SOUTHERN OAKS @ OVERTON -Westbound -Far Side (after the intersection),32.72204,-96.769416,,,1
23354,23354,SOUTHERN OAKS @ TIPS - S - NS,SOUTHERN OAKS @ TIPS -Southbound -Near Side (before the intersection),32.720993,-96.771904,,,0
23361,23361,OVERTON @ GARRISON - W - FS,OVERTON @ GARRISON -Westbound -Far Side (after the intersection),32.708274,-96.791405,,,0
23362,23362,OVERTON @ GARRISON - E - NS,OVERTON @ GARRISON -Eastbound -Near Side (before the intersection),32.708229,-96.791359,,,1
23364,23364,OVERTON @ EASTER - W - NS,OVERTON @ EASTER -Westbound -Near Side (before the intersection),32.707096,-96.7939,,,0
23366,23366,LEDBETTER @ BISMARK - E - MB,LEDBETTER @ BISMARK -Eastbound -Mid Block (not near the intersection),32.697452,-96.765976,,,1
23367,23367,PARK @ PINELAND - E - MB3,PARK @ PINELAND -Eastbound -Mid Block 3 (not near the intersection),32.869895,-96.753677,,,1
23368,23368,PARK @ PINELAND - W - MB,PARK @ PINELAND -Westbound -Mid Block (not near the intersection),32.86941,-96.749624,,,1
23369,23369,PARK @ FAIR OAKS - W - NS,PARK @ FAIR OAKS -Westbound -Near Side (before the intersection),32.871177,-96.759698,,,1
23374,23374,JUPITER @ MEREDITH - S - FS,JUPITER @ MEREDITH -Southbound -Far Side (after the intersection),32.970153,-96.682754,,,0
23375,23375,WORCOLA @ SMU - S - FS,WORCOLA @ SMU -Southbound -Far Side (after the intersection),32.841582,-96.771741,,,1
23376,23376,WORCOLA @ SMU - N - NS,WORCOLA @ SMU -Northbound -Near Side (before the intersection),32.841743,-96.771668,,,1
23377,23377,SINGLETON @ CLAIBOURNE - W - NS,SINGLETON @ CLAIBOURNE -Westbound -Near Side (before the intersection),32.778693,-96.910083,,,0
23379,23379,SINGLETON @ LAPSLEY - W - NS,SINGLETON @ LAPSLEY -Westbound -Near Side (before the intersection),32.778686,-96.911904,,,1
23380,23380,SINGLETON @ TORONTO - W - NS,SINGLETON @ TORONTO -Westbound -Near Side (before the intersection),32.778578,-96.914267,,,1
23384,23384,TROY @ ELSIE FAYE HEGGINS - E - NS,TROY @ ELSIE FAYE HEGGINS -Eastbound -Near Side (before the intersection),32.77631,-96.738381,,,1
23387,23387,JOSEY @ PETERS COLONY - N - MB,JOSEY @ PETERS COLONY -Northbound -Mid Block (not near the intersection),33.0028,-96.885521,,,0
23390,23390,KIEST STATION,KIEST STATION,32.707113,-96.801175,,,1
23391,23391,VA MEDICAL CENTER STATION,VA MEDICAL CENTER STATION,32.693641,-96.792986,,,1
23412,23412,MARSALIS @ GENOA - N - NS,MARSALIS @ GENOA -Northbound -Near Side (before the intersection),32.731282,-96.814293,,,0
23413,23413,MARSALIS @ GENOA - S - NS,MARSALIS @ GENOA -Southbound -Near Side (before the intersection),32.731468,-96.814553,,,0
23414,23414,RIVER BEND @ BROOKRIVER - E - MB,RIVER BEND @ BROOKRIVER -Eastbound -Mid Block (not near the intersection),32.816471,-96.864243,,,1
23415,23415,BROOKRIVER @ ELMBROOK - N - FS,BROOKRIVER @ ELMBROOK -Northbound -Far Side (after the intersection),32.819353,-96.865545,,,0
23430,23430,POLK @ EDWARDS - S - NS,POLK @ EDWARDS -Southbound -Near Side (before the intersection),32.716339,-96.840179,,,0
23435,23435,LIVE OAK @ WASHINGTON - E - NS,LIVE OAK @ WASHINGTON -Eastbound -Near Side (before the intersection),32.794464,-96.782311,,,1
23440,23440,MOCKINGBIRD @ GREENVILLE - W - NS,MOCKINGBIRD @ GREENVILLE -Westbound -Near Side (before the intersection),32.836658,-96.769783,,,0
23441,23441,GREENVILLE @ MOCKINGBIRD - S - MB,GREENVILLE @ MOCKINGBIRD -Southbound -Mid Block (not near the intersection),32.837535,-96.770142,,,1
23448,23448,DENNISON @ EL BENITO - W - NS,DENNISON @ EL BENITO -Westbound -Near Side (before the intersection),32.781767,-96.843757,,,0
23449,23449,DENNISON @ EL BENITO - E - FS,DENNISON @ EL BENITO -Eastbound -Far Side (after the intersection),32.781711,-96.843628,,,1
23453,23453,TYLER @ COLORADO - N - NS,TYLER @ COLORADO -Northbound -Near Side (before the intersection),32.758519,-96.836146,,,1
23460,23460,SINGLETON @ KINGBRIDGE - W - FS,SINGLETON @ KINGBRIDGE -Westbound -Far Side (after the intersection),32.778865,-96.868043,,,1
23465,23465,BONNIE VIEW @ PINEBROOK - N - FS,BONNIE VIEW @ PINEBROOK -Northbound -Far Side (after the intersection),32.669597,-96.760651,,,1
23466,23466,PIONEER @ ESTERS - E - FS,PIONEER @ ESTERS -Eastbound -Far Side (after the intersection),32.832607,-97.007821,,,1
23469,23469,SHADY GROVE @ RONNE - E - NS,SHADY GROVE @ RONNE -Eastbound -Near Side (before the intersection),32.801162,-96.962677,,,1
23470,23470,SHADY GROVE @ WESTWOOD - E - NS,SHADY GROVE @ WESTWOOD -Eastbound -Near Side (before the intersection),32.801044,-96.961186,,,1
23473,23473,HAMPTON @ ELMWOOD - S - NS,HAMPTON @ ELMWOOD -Southbound -Near Side (before the intersection),32.723911,-96.857102,,,0
23474,23474,WESTMORELAND @ GROVEVIEW - N - NS,WESTMORELAND @ GROVEVIEW -Northbound -Near Side (before the intersection),32.708066,-96.874019,,,1
23477,23477,VERNON @ WILBUR - N - NS,VERNON @ WILBUR -Northbound -Near Side (before the intersection),32.72233,-96.836707,,,0
23478,23478,BECKLEY @ 6TH - N - NS,BECKLEY @ 6TH -Northbound -Near Side (before the intersection),32.753685,-96.822843,,,0
23479,23479,BECKLEY @ 6TH - S - NS,BECKLEY @ 6TH -Southbound -Near Side (before the intersection),32.753819,-96.822918,,,0
23480,23480,LUNA @ MIRA LAGO - N - NS,LUNA @ MIRA LAGO -Northbound -Near Side (before the intersection),32.905606,-96.919356,,,0
23484,23484,ARAPAHO @ WEST SHORE - W - MB,ARAPAHO @ WEST SHORE -Westbound -Mid Block (not near the intersection),32.963123,-96.744964,,,0
23486,23486,COUNTY VIEW @ BLUESTEM - N - NS,COUNTY VIEW @ BLUESTEM -Northbound -Near Side (before the intersection),32.641937,-96.948021,,,0
23491,23491,RENNER @ CLEAR SPRINGS - E - FS,RENNER @ CLEAR SPRINGS -Eastbound -Far Side (after the intersection),32.996974,-96.673765,,,0
23492,23492,RENNER @ CLEAR SPRINGS - W - MB,RENNER @ CLEAR SPRINGS -Westbound -Mid Block (not near the intersection),32.997215,-96.673317,,,1
23493,23493,LANCASTER @ 52ND - N - NS,LANCASTER @ 52ND -Northbound -Near Side (before the intersection),32.689449,-96.79094,,,1
23497,23497,VANDERVOORT @ LEDBETTER - N - FS,VANDERVOORT @ LEDBETTER -Northbound -Far Side (after the intersection),32.702335,-96.757935,,,1
23498,23498,RENNER @ JUPITER - W - NS,RENNER @ JUPITER -Westbound -Near Side (before the intersection),32.997261,-96.681549,,,0
23499,23499,RENNER @ JUPITER - E - FS,RENNER @ JUPITER -Eastbound -Far Side (after the intersection),32.997016,-96.68158,,,0
23504,23504,CLARK @ MOUNTAIN CREEK - S - NS,CLARK @ MOUNTAIN CREEK -Southbound -Near Side (before the intersection),32.633297,-96.943108,,,0
23506,23506,LANCASTER @ LEDBETTER - S - MB,LANCASTER @ LEDBETTER -Southbound -Mid Block (not near the intersection),32.68776,-96.790518,,,1
23508,23508,MCKINNEY @ SNEED - N - NS,MCKINNEY @ SNEED -Northbound -Near Side (before the intersection),32.801807,-96.800965,,,0
23510,23510,CEDAR SPRINGS @ CEDARPLAZA - N - NS,CEDAR SPRINGS @ CEDARPLAZA -Northbound -Near Side (before the intersection),32.821986,-96.826163,,,1
23514,23514,ST PAUL @ FEDERAL - S - NS,ST PAUL @ FEDERAL -Southbound -Near Side (before the intersection),32.784574,-96.798476,,,1
23520,23520,MORGAN @ SAN JOSE - E - NS,MORGAN @ SAN JOSE -Eastbound -Near Side (before the intersection),32.653057,-96.775169,,,0
23522,23522,OVERTON @ SOUTHERN OAKS - N - MB,OVERTON @ SOUTHERN OAKS -Northbound -Mid Block (not near the intersection),32.719702,-96.768896,,,1
23523,23523,HUMPHREY @ WILHURT - S - NS,HUMPHREY @ WILHURT -Southbound -Near Side (before the intersection),32.712854,-96.765665,,,0
23525,23525,LA PRADA @ JOHN WEST - N - FS,LA PRADA @ JOHN WEST -Northbound -Far Side (after the intersection),32.807662,-96.668012,,,1
23527,23527,HAMPTON @ COMMERCE - S - NS,HAMPTON @ COMMERCE -Southbound -Near Side (before the intersection),32.773269,-96.856682,,,1
23533,23533,ANN ARBOR @ SUNNYVALE - E - NS,ANN ARBOR @ SUNNYVALE -Eastbound -Near Side (before the intersection),32.701702,-96.77723,,,0
23534,23534,ANN ARBOR @ SUNNYVALE - W - FS,ANN ARBOR @ SUNNYVALE -Westbound -Far Side (after the intersection),32.70172,-96.777423,,,0
23535,23535,MORRELL @ BONNIE VIEW - W - NS,MORRELL @ BONNIE VIEW -Westbound -Near Side (before the intersection),32.740814,-96.79361,,,0
23538,23538,MORRELL @ AVE G - E - NS,MORRELL @ AVE G -Eastbound -Near Side (before the intersection),32.741288,-96.791721,,,0
23548,23548,OCONNOR @ SH 114 - W - FS,OCONNOR @ SH 114 -Westbound -Far Side (after the intersection),32.86757,-96.944633,,,1
23549,23549,MACARTHUR @ HADRIAN - S - NS,MACARTHUR @ HADRIAN -Southbound -Near Side (before the intersection),32.858455,-96.959122,,,1
23552,23552,WESTMORELAND @ CAMP WISDOM - S - NS,WESTMORELAND @ CAMP WISDOM -Southbound -Near Side (before the intersection),32.662319,-96.88173,,,1
23553,23553,CLARENDON @ FRANKLIN - W - FS,CLARENDON @ FRANKLIN -Westbound -Far Side (after the intersection),32.734966,-96.859353,,,0
23554,23554,CLARENDON @ FRANKLIN - E - NS,CLARENDON @ FRANKLIN -Eastbound -Near Side (before the intersection),32.734892,-96.859329,,,0
23555,23555,CLARENDON @ RAVINA - W - NS,CLARENDON @ RAVINA -Westbound -Near Side (before the intersection),32.734454,-96.868633,,,1
23556,23556,CLARENDON @ RAVINA - E - NS,CLARENDON @ RAVINA -Eastbound -Near Side (before the intersection),32.734346,-96.86903,,,0
23557,23557,SUNNYVALE @ HUDSPETH - S - NS,SUNNYVALE @ HUDSPETH -Southbound -Near Side (before the intersection),32.710281,-96.783292,,,0
23558,23558,FORDHAM @ ILLINOIS - E - MB,FORDHAM @ ILLINOIS -Eastbound -Mid Block (not near the intersection),32.714584,-96.765633,,,0
23559,23559,LANCASTER @ ATLAS - N - NS,LANCASTER @ ATLAS -Northbound -Near Side (before the intersection),32.691639,-96.791848,,,1
23560,23560,LANCASTER @ ATLAS - S - FS,LANCASTER @ ATLAS -Southbound -Far Side (after the intersection),32.691131,-96.79202,,,0
23561,23561,BONNIE VIEW @ DAHLIA - N - FS,BONNIE VIEW @ DAHLIA -Northbound -Far Side (after the intersection),32.697708,-96.768685,,,0
23562,23562,BONNIE VIEW @ DAHLIA - S - MB,BONNIE VIEW @ DAHLIA -Southbound -Mid Block (not near the intersection),32.697815,-96.768837,,,1
23566,23566,WESTMORELAND @ HANSBORO - N - NS,WESTMORELAND @ HANSBORO -Northbound -Near Side (before the intersection),32.715238,-96.874049,,,0
